File Name,Emotion,MFCC Mean,MFCC Standard deviation,Croma Mean,Chroma Standard deviation,MEL Mean,MEL Standard deviation
03-01-03-02-02-02-01.wav,happy,89.50667572021484,-15.303486824035645,0.24305585026741028,0.6865741610527039,0.5593827366828918,0.06301215291023254
03-01-04-01-01-01-01.wav,sad,110.02705383300781,-18.474342346191406,0.3121907114982605,0.6145999431610107,0.04631442576646805,0.003448267700150609
03-01-04-01-01-02-01.wav,sad,111.77218627929688,-17.88479995727539,0.2300320714712143,0.7052255868911743,0.033600304275751114,0.0030242332722991705
03-01-04-01-02-01-01.wav,sad,118.71005249023438,-19.244009017944336,0.31121131777763367,0.6569690108299255,0.021399738267064095,0.0022682570852339268
03-01-04-01-02-02-01.wav,sad,115.20699310302734,-18.382747650146484,0.2923216223716736,0.6539486646652222,0.032956693321466446,0.0037361974827945232
03-01-04-02-01-01-01.wav,sad,109.16956329345703,-17.148685455322266,0.26110634207725525,0.6907296180725098,0.05764652416110039,0.00562513479962945
03-01-04-02-01-02-01.wav,sad,102.04093933105469,-17.482866287231445,0.27258291840553284,0.681388795375824,0.19739553332328796,0.01864703558385372
03-01-04-02-02-01-01.wav,sad,100.83728790283203,-17.340694427490234,0.2882620394229889,0.6459329724311829,0.1724199652671814,0.017272870987653732
03-01-04-02-02-02-01.wav,sad,99.3066635131836,-16.92188262939453,0.3097664713859558,0.6390498876571655,0.2141648232936859,0.02282959222793579
03-01-05-01-01-01-01.wav,angry,90.35828399658203,-14.789773941040039,0.2720887064933777,0.6559086441993713,0.5572022199630737,0.054199256002902985
03-01-05-01-01-02-01.wav,angry,88.37716674804688,-14.941937446594238,0.26121869683265686,0.6665688157081604,0.6217136383056641,0.058122437447309494
03-01-05-01-02-01-01.wav,angry,94.81838989257812,-15.804380416870117,0.20467473566532135,0.718848705291748,0.3937814235687256,0.034433916211128235
03-01-05-01-02-02-01.wav,angry,89.53628540039062,-14.933228492736816,0.2418874055147171,0.6823182702064514,0.8718809485435486,0.07959823310375214
03-01-05-02-01-01-01.wav,angry,62.522560119628906,-10.105670928955078,0.27358517050743103,0.6563623547554016,19.02465057373047,1.7920739650726318
03-01-05-02-01-02-01.wav,angry,63.49945831298828,-11.720233917236328,0.24757634103298187,0.6054503917694092,7.193001747131348,0.6562222242355347
03-01-05-02-02-01-01.wav,angry,69.35208892822266,-11.610547065734863,0.2266099601984024,0.6900854110717773,6.107372760772705,0.650418221950531
03-01-05-02-02-02-01.wav,angry,56.56889343261719,-9.910628318786621,0.26405325531959534,0.6198389530181885,51.847145080566406,4.734540939331055
03-01-06-01-01-01-01.wav,fearful,98.02580261230469,-14.283692359924316,0.22795602679252625,0.691080629825592,0.247733011841774,0.025807416066527367
03-01-06-01-01-02-01.wav,fearful,99.64204406738281,-16.22718048095703,0.22320708632469177,0.6864216923713684,0.21284165978431702,0.021674057468771935
03-01-06-01-02-01-01.wav,fearful,102.4257583618164,-14.44740104675293,0.23175042867660522,0.7218115329742432,0.1475147157907486,0.016457578167319298
03-01-06-01-02-02-01.wav,fearful,102.32215118408203,-15.991931915283203,0.21747201681137085,0.7029391527175903,0.1126144751906395,0.013471554964780807
03-01-06-02-01-01-01.wav,fearful,72.28131103515625,-9.250261306762695,0.22563536465168,0.6551232933998108,2.8386707305908203,0.23665985465049744
03-01-06-02-01-02-01.wav,fearful,67.70256042480469,-10.948685646057129,0.2622082531452179,0.6098877787590027,8.030604362487793,0.3786036968231201
03-01-06-02-02-01-01.wav,fearful,63.2428092956543,-10.154009819030762,0.247614324092865,0.6308901906013489,12.09744644165039,0.9118074774742126
03-01-06-02-02-02-01.wav,fearful,72.29024505615234,-11.075858116149902,0.23692810535430908,0.6295658946037292,4.616281509399414,0.4347435235977173
03-01-07-01-01-01-01.wav,disgust,102.45411682128906,-16.909666061401367,0.2780831456184387,0.6371321678161621,0.06691499054431915,0.00490745110437274
03-01-07-01-01-02-01.wav,disgust,100.1684799194336,-16.02931785583496,0.23288530111312866,0.6835806369781494,0.10037732124328613,0.006911519914865494
03-01-07-01-02-01-01.wav,disgust,107.07906341552734,-17.687360763549805,0.23347550630569458,0.6862882375717163,0.03734062984585762,0.0046822731383144855
03-01-07-01-02-02-01.wav,disgust,107.78096771240234,-17.649654388427734,0.2548384964466095,0.687348484992981,0.054920002818107605,0.005884977988898754
03-01-07-02-01-01-01.wav,disgust,80.63037872314453,-14.072226524353027,0.2605944871902466,0.6316460371017456,1.619722843170166,0.10672247409820557
03-01-07-02-01-02-01.wav,disgust,80.7532730102539,-14.878037452697754,0.28807586431503296,0.6326823234558105,1.5136849880218506,0.10672491788864136
03-01-07-02-02-01-01.wav,disgust,86.42245483398438,-14.981636047363281,0.2466568648815155,0.6629326343536377,0.9037739634513855,0.08888029307126999
03-01-07-02-02-02-01.wav,disgust,83.3436279296875,-14.553895950317383,0.2378288358449936,0.6924780011177063,1.4790397882461548,0.09028357267379761
03-01-08-01-01-01-01.wav,surprised,107.57977294921875,-17.9520206451416,0.24261042475700378,0.7252980470657349,0.09604019671678543,0.008452062495052814
03-01-08-01-01-02-01.wav,surprised,110.03567504882812,-18.072303771972656,0.2641778588294983,0.6979472041130066,0.07676580548286438,0.008127277716994286
03-01-08-01-02-01-01.wav,surprised,108.03141784667969,-17.79294776916504,0.21541927754878998,0.7410115599632263,0.07533801347017288,0.008729850873351097
03-01-08-01-02-02-01.wav,surprised,107.7863540649414,-18.218942642211914,0.31218916177749634,0.6319757103919983,0.09845361113548279,0.01148792915046215
03-01-08-02-01-01-01.wav,surprised,99.8420181274414,-16.324861526489258,0.3266395926475525,0.604965329170227,0.29079532623291016,0.03708983212709427
03-01-08-02-01-02-01.wav,surprised,91.86050415039062,-15.099005699157715,0.3284021317958832,0.5808114409446716,0.7104011178016663,0.06782373785972595
03-01-08-02-02-01-01.wav,surprised,99.6759262084961,-16.73017692565918,0.30014142394065857,0.6563311219215393,0.24480517208576202,0.03081010840833187
03-01-08-02-02-02-01.wav,surprised,96.5713882446289,-15.433501243591309,0.287568598985672,0.6774604320526123,0.5010467171669006,0.06382668763399124
03-01-01-01-01-01-02.wav,neutral,105.21733093261719,-16.05045509338379,0.3332516849040985,0.5709739923477173,0.10776397585868835,0.009586700238287449
03-01-01-01-01-02-02.wav,neutral,105.27251434326172,-16.03005027770996,0.3421405851840973,0.5704837441444397,0.10083234310150146,0.008922966197133064
03-01-01-01-02-01-02.wav,neutral,101.93485260009766,-15.405275344848633,0.3201189935207367,0.6008008718490601,0.2005310356616974,0.020893743261694908
03-01-01-01-02-02-02.wav,neutral,104.56367492675781,-16.278461456298828,0.3281666040420532,0.6071130633354187,0.14164301753044128,0.016776371747255325
03-01-02-01-01-01-02.wav,calm,106.54864501953125,-15.319402694702148,0.30220991373062134,0.6190265417098999,0.08810783922672272,0.007671949453651905
03-01-02-01-01-02-02.wav,calm,105.5915756225586,-16.131486892700195,0.36715802550315857,0.45588138699531555,0.10764006525278091,0.00778196519240737
03-01-02-01-02-01-02.wav,calm,105.69144439697266,-16.037744522094727,0.3539891242980957,0.49225565791130066,0.09885873645544052,0.008934241719543934
03-01-02-01-02-02-02.wav,calm,104.5240478515625,-16.82268524169922,0.3239392042160034,0.5614585876464844,0.09205041825771332,0.008538377471268177
03-01-02-02-01-01-02.wav,calm,102.44312286376953,-16.331254959106445,0.313406378030777,0.6116517782211304,0.11239687353372574,0.005711728241294622
03-01-02-02-01-02-02.wav,calm,104.99251556396484,-16.955408096313477,0.34927991032600403,0.4927942156791687,0.08576264977455139,0.0065625556744635105
03-01-02-02-02-01-02.wav,calm,105.86164093017578,-17.291379928588867,0.32931041717529297,0.5222281813621521,0.07658553868532181,0.007660990115255117
03-01-02-02-02-02-02.wav,calm,106.78624725341797,-17.1051025390625,0.3463936746120453,0.45896103978157043,0.06221332773566246,0.006490929052233696
03-01-03-01-01-01-02.wav,happy,96.14241027832031,-15.577974319458008,0.24919050931930542,0.669479489326477,0.37163984775543213,0.03376910835504532
03-01-03-01-01-02-02.wav,happy,98.87906646728516,-15.517542839050293,0.2896951138973236,0.6290722489356995,0.22905993461608887,0.025283562019467354
03-01-03-01-02-01-02.wav,happy,98.4753646850586,-16.030601501464844,0.3314568102359772,0.5396682620048523,0.3067082166671753,0.03234995901584625
03-01-03-01-02-02-02.wav,happy,96.16295623779297,-15.639183044433594,0.2504423260688782,0.6678855419158936,0.3377143144607544,0.03129280358552933
03-01-03-02-01-01-02.wav,happy,79.30995178222656,-13.584379196166992,0.3326232433319092,0.5493748188018799,3.2624430656433105,0.21200121939182281
03-01-03-02-01-02-02.wav,happy,81.5747299194336,-13.25710678100586,0.3081497848033905,0.5877588391304016,2.379929780960083,0.22114063799381256
03-01-03-02-02-01-02.wav,happy,87.60462188720703,-14.381824493408203,0.2506449520587921,0.6084801554679871,1.0557365417480469,0.09817719459533691
03-01-03-02-02-02-02.wav,happy,89.27659606933594,-14.386231422424316,0.34534645080566406,0.508645236492157,1.0469825267791748,0.11251425743103027
03-01-04-01-01-01-02.wav,sad,108.20291137695312,-16.521604537963867,0.3636070489883423,0.44665268063545227,0.06252343207597733,0.0054788896813988686
03-01-04-01-01-02-02.wav,sad,107.94026184082031,-16.418840408325195,0.3595290780067444,0.4725547432899475,0.07813426107168198,0.00739229517057538
03-01-04-01-02-01-02.wav,sad,104.03136444091797,-16.141273498535156,0.3602469563484192,0.46458083391189575,0.1577184945344925,0.00833034235984087
03-01-04-01-02-02-02.wav,sad,108.96906280517578,-16.366384506225586,0.3671180009841919,0.47994711995124817,0.09323430061340332,0.007238050922751427
03-01-04-02-01-01-02.wav,sad,106.592529296875,-17.217304229736328,0.34065279364585876,0.5506432056427002,0.0831221342086792,0.006615713704377413
03-01-04-02-01-02-02.wav,sad,109.59353637695312,-17.256101608276367,0.34000372886657715,0.5448160767555237,0.04259991645812988,0.004578035324811935
03-01-04-02-02-01-02.wav,sad,105.32674407958984,-17.83938217163086,0.3545966148376465,0.5199379920959473,0.122969850897789,0.010440487414598465
03-01-04-02-02-02-02.wav,sad,107.11974334716797,-17.962583541870117,0.35644564032554626,0.5086655616760254,0.0820651575922966,0.00706771295517683
03-01-05-01-01-01-02.wav,angry,92.14108276367188,-13.8026762008667,0.34716564416885376,0.5562705993652344,0.5264907479286194,0.03450191766023636
03-01-05-01-01-02-02.wav,angry,87.03575134277344,-13.031881332397461,0.30509787797927856,0.6260300874710083,0.6745048761367798,0.038160648196935654
03-01-05-01-02-01-02.wav,angry,94.99210357666016,-14.599129676818848,0.32245081663131714,0.5833636522293091,0.35034552216529846,0.04246658831834793
03-01-05-01-02-02-02.wav,angry,93.14351654052734,-14.974395751953125,0.320766806602478,0.5850332379341125,0.4153312146663666,0.04506244137883186
03-01-05-02-01-01-02.wav,angry,75.01736450195312,-11.756364822387695,0.3373749256134033,0.5572279691696167,5.907151699066162,0.3772397041320801
03-01-05-02-01-02-02.wav,angry,79.0830307006836,-12.413618087768555,0.33556684851646423,0.5552123785018921,2.869905471801758,0.22157077491283417
03-01-05-02-02-01-02.wav,angry,74.50890350341797,-12.565594673156738,0.29586276412010193,0.6167675852775574,11.1162748336792,1.2875827550888062
03-01-05-02-02-02-02.wav,angry,71.72422790527344,-12.537078857421875,0.31532081961631775,0.556487500667572,12.162915229797363,0.9505349397659302
03-01-06-01-01-01-02.wav,fearful,91.9490737915039,-15.507834434509277,0.3192733824253082,0.5537388920783997,0.4442822337150574,0.03825588524341583
03-01-06-01-01-02-02.wav,fearful,92.17695617675781,-15.305826187133789,0.326860249042511,0.5276824235916138,0.5169647336006165,0.04212239384651184
03-01-06-01-02-01-02.wav,fearful,93.57271575927734,-15.264752388000488,0.3145729601383209,0.5604345202445984,0.4317251443862915,0.04780317097902298
03-01-06-01-02-02-02.wav,fearful,92.25747680664062,-15.290094375610352,0.2814359962940216,0.5929872393608093,0.47621819376945496,0.046051885932683945
03-01-06-02-01-01-02.wav,fearful,84.59744262695312,-14.686139106750488,0.31990352272987366,0.5571761727333069,1.6447679996490479,0.1348837912082672
03-01-06-02-01-02-02.wav,fearful,80.86553955078125,-14.199270248413086,0.3213352560997009,0.5324214696884155,2.7974748611450195,0.2045155167579651
03-01-06-02-02-01-02.wav,fearful,82.02293395996094,-14.182861328125,0.3074243366718292,0.5422400236129761,2.3547439575195312,0.2234801948070526
03-01-06-02-02-02-02.wav,fearful,78.93323516845703,-13.094926834106445,0.2938882112503052,0.5845703482627869,2.8463127613067627,0.17828422784805298
03-01-07-01-01-01-02.wav,disgust,102.21822357177734,-16.086082458496094,0.36241671442985535,0.5097818374633789,0.08309017866849899,0.007258235476911068
03-01-07-01-01-02-02.wav,disgust,104.4957504272461,-16.961259841918945,0.3408769369125366,0.5491187572479248,0.06559673696756363,0.006581187713891268
03-01-07-01-02-01-02.wav,disgust,100.79946899414062,-16.395837783813477,0.3560691773891449,0.4799911379814148,0.14448121190071106,0.01467245351523161
03-01-07-01-02-02-02.wav,disgust,103.14920043945312,-16.778291702270508,0.3431028127670288,0.5362147688865662,0.1118660420179367,0.012901066802442074
03-01-07-02-01-01-02.wav,disgust,93.94186401367188,-16.018829345703125,0.3480936288833618,0.5294477939605713,0.25368285179138184,0.02043062075972557
03-01-07-02-01-02-02.wav,disgust,94.368896484375,-15.064170837402344,0.31551235914230347,0.6260106563568115,0.30347517132759094,0.02725360542535782
03-01-07-02-02-01-02.wav,disgust,90.2736587524414,-15.213329315185547,0.35016629099845886,0.49655160307884216,0.5175878405570984,0.03699333593249321
03-01-07-02-02-02-02.wav,disgust,92.37323760986328,-14.812509536743164,0.2952994108200073,0.6417288184165955,0.40217697620391846,0.03802008926868439
03-01-08-01-01-01-02.wav,surprised,93.74000549316406,-13.343403816223145,0.3360016644001007,0.5776087045669556,0.3341750502586365,0.033004891127347946
03-01-08-01-01-02-02.wav,surprised,99.15866088867188,-15.262899398803711,0.3333985507488251,0.6086085438728333,0.19070789217948914,0.01921403966844082
03-01-08-01-02-01-02.wav,surprised,97.79188537597656,-15.400267601013184,0.3311568796634674,0.5963665843009949,0.2598579227924347,0.02909208834171295
03-01-08-01-02-02-02.wav,surprised,97.41604614257812,-15.21200180053711,0.31850481033325195,0.5968496203422546,0.2599860429763794,0.03053988330066204
03-01-08-02-01-01-02.wav,surprised,87.98942565917969,-13.212080955505371,0.32348331809043884,0.5991755127906799,0.600180983543396,0.04895877465605736
03-01-08-02-01-02-02.wav,surprised,89.80138397216797,-13.77835464477539,0.24884553253650665,0.6884145140647888,0.4932519793510437,0.045968908816576004
03-01-08-02-02-01-02.wav,surprised,90.14027404785156,-13.979448318481445,0.3160629868507385,0.6016652584075928,0.8025344014167786,0.08221635967493057
03-01-08-02-02-02-02.wav,surprised,86.84992980957031,-14.570296287536621,0.3227323889732361,0.5878766179084778,0.9113047122955322,0.10089986771345139
03-01-01-01-01-01-03.wav,neutral,99.96315002441406,-16.08880043029785,0.3330684006214142,0.5885099172592163,0.18190425634384155,0.012657824903726578
03-01-01-01-01-02-03.wav,neutral,101.36872863769531,-12.794384002685547,0.21568825840950012,0.7310194373130798,0.12143101543188095,0.010020406916737556
03-01-01-01-02-01-03.wav,neutral,102.99266052246094,-16.982908248901367,0.2605843245983124,0.6754602789878845,0.09835595637559891,0.01167217455804348
03-01-01-01-02-02-03.wav,neutral,100.3395004272461,-16.076887130737305,0.22280816733837128,0.7054312825202942,0.16554315388202667,0.015904147177934647
03-01-02-01-01-01-03.wav,calm,103.53337097167969,-16.59637451171875,0.3243071734905243,0.6117104291915894,0.04678114876151085,0.004752734210342169
03-01-02-01-01-02-03.wav,calm,100.75497436523438,-17.156591415405273,0.3279542624950409,0.5770304799079895,0.06634282320737839,0.005634702276438475
03-01-02-01-02-01-03.wav,calm,102.48873138427734,-16.859615325927734,0.2277406007051468,0.6794552206993103,0.03579286113381386,0.004674488212913275
03-01-02-01-02-02-03.wav,calm,91.2293930053711,-14.112203598022461,0.2765248417854309,0.6275345087051392,0.29216012358665466,0.03302672132849693
03-01-02-02-01-01-03.wav,calm,87.626953125,-15.157020568847656,0.22687801718711853,0.6417635083198547,0.1326490342617035,0.012572902254760265
03-01-02-02-01-02-03.wav,calm,85.60279846191406,-13.742963790893555,0.24738328158855438,0.6384671926498413,0.40261778235435486,0.038633301854133606
03-01-02-02-02-01-03.wav,calm,87.33876037597656,-12.789322853088379,0.2554405927658081,0.6459765434265137,0.32889097929000854,0.04113289341330528
03-01-02-02-02-02-03.wav,calm,87.97368621826172,-13.098955154418945,0.25264906883239746,0.6476418375968933,0.2942337095737457,0.03726332634687424
03-01-03-01-01-01-03.wav,happy,87.95465087890625,-14.775527954101562,0.24370163679122925,0.6515827775001526,0.4724713861942291,0.0407913513481617
03-01-03-01-01-02-03.wav,happy,84.88294982910156,-13.982090950012207,0.25466305017471313,0.6471574902534485,0.6948370933532715,0.07420151680707932
03-01-03-01-02-01-03.wav,happy,86.55224609375,-15.401532173156738,0.32430583238601685,0.5626736879348755,0.8688818216323853,0.06476511806249619
03-01-03-01-02-02-03.wav,happy,90.34410858154297,-16.26593780517578,0.34643277525901794,0.4949927031993866,0.42751333117485046,0.031176144257187843
03-01-03-02-01-01-03.wav,happy,72.21438598632812,-11.37336540222168,0.2719396948814392,0.6248436570167542,4.652731895446777,0.34760037064552307
03-01-03-02-01-02-03.wav,happy,67.12442779541016,-10.80685043334961,0.2764977514743805,0.6044507026672363,9.408537864685059,0.7680615782737732
03-01-03-02-02-01-03.wav,happy,61.87502670288086,-8.818866729736328,0.2553880512714386,0.6139461994171143,12.51660442352295,1.1076642274856567
03-01-03-02-02-02-03.wav,happy,66.47443389892578,-10.399618148803711,0.2592187225818634,0.6196439266204834,7.078399658203125,0.35605189204216003
03-01-04-01-01-01-03.wav,sad,105.51583862304688,-16.887779235839844,0.24343761801719666,0.6714339256286621,0.03449780493974686,0.0038939351215958595
03-01-04-01-01-02-03.wav,sad,106.64033508300781,-16.317968368530273,0.26918694376945496,0.6793577075004578,0.030976489186286926,0.0032770822290331125
03-01-04-01-02-01-03.wav,sad,96.5473861694336,-14.914119720458984,0.25316503643989563,0.6521956920623779,0.11118044704198837,0.009502866305410862
03-01-04-01-02-02-03.wav,sad,98.2334976196289,-15.309496879577637,0.23465348780155182,0.6969273686408997,0.07893078774213791,0.00789431482553482
03-01-04-02-01-01-03.wav,sad,84.32384490966797,-14.75519847869873,0.2709018588066101,0.6439768671989441,1.2681459188461304,0.09141034632921219
03-01-04-02-01-02-03.wav,sad,78.68868255615234,-12.609810829162598,0.2860160768032074,0.596012532711029,2.2791147232055664,0.18899038434028625
03-01-04-02-02-01-03.wav,sad,71.22557830810547,-9.720860481262207,0.26364606618881226,0.6177173256874084,4.029207706451416,0.25797346234321594
03-01-04-02-02-02-03.wav,sad,80.6295394897461,-11.09190845489502,0.3220050036907196,0.5328059792518616,1.5387535095214844,0.14844326674938202
03-01-05-01-01-01-03.wav,angry,97.94251251220703,-16.07876968383789,0.19635924696922302,0.7403186559677124,0.035766035318374634,0.003649025224149227
03-01-05-01-01-02-03.wav,angry,83.43626403808594,-13.76421070098877,0.20319795608520508,0.6905456185340881,0.652988851070404,0.05762631818652153
03-01-05-01-02-01-03.wav,angry,85.74807739257812,-15.110916137695312,0.241597980260849,0.6524303555488586,0.3207729756832123,0.03210822492837906
03-01-05-01-02-02-03.wav,angry,79.64314270019531,-13.7683744430542,0.22273187339305878,0.6767983436584473,0.9256064295768738,0.07740021497011185
03-01-05-02-01-01-03.wav,angry,60.819671630859375,-7.308592319488525,0.24040433764457703,0.6655635237693787,16.68561553955078,1.8045265674591064
03-01-05-02-01-02-03.wav,angry,58.758705139160156,-7.2720417976379395,0.22748562693595886,0.6594058275222778,19.5595645904541,1.7518290281295776
03-01-05-02-02-01-03.wav,angry,63.46333312988281,-8.410841941833496,0.20085282623767853,0.6769600510597229,11.673867225646973,1.4637335538864136
03-01-05-02-02-02-03.wav,angry,60.02094650268555,-7.606366157531738,0.22574210166931152,0.6547166705131531,18.606210708618164,2.4200661182403564
03-01-06-01-01-01-03.wav,fearful,93.35323333740234,-15.030320167541504,0.19734103977680206,0.7101626992225647,0.09531007707118988,0.010071094147861004
03-01-06-01-01-02-03.wav,fearful,83.54296112060547,-15.077045440673828,0.22756415605545044,0.6512593030929565,0.3192029893398285,0.03155439347028732
03-01-06-01-02-01-03.wav,fearful,87.48528289794922,-14.899373054504395,0.21534866094589233,0.6825287938117981,0.38334953784942627,0.04483893886208534
03-01-06-01-02-02-03.wav,fearful,89.06930541992188,-14.257905960083008,0.2206299602985382,0.6886118054389954,0.36105412244796753,0.035172831267118454
03-01-06-02-01-01-03.wav,fearful,63.90486526489258,-5.931714057922363,0.19876040518283844,0.6776635646820068,2.656079053878784,0.3414682149887085
03-01-06-02-01-02-03.wav,fearful,57.956336975097656,-7.627099514007568,0.2415512502193451,0.6034951210021973,14.13332462310791,1.2512776851654053
03-01-06-02-02-01-03.wav,fearful,67.8138656616211,-7.31231689453125,0.22011026740074158,0.6545881628990173,3.6878414154052734,0.4696464538574219
03-01-06-02-02-02-03.wav,fearful,58.50086975097656,-7.982648849487305,0.2376207858324051,0.6234149932861328,7.017007827758789,0.8334233164787292
03-01-07-01-01-01-03.wav,disgust,87.09261322021484,-15.24143123626709,0.21129296720027924,0.6946471333503723,0.2169155478477478,0.019725922495126724
03-01-07-01-01-02-03.wav,disgust,93.66837310791016,-16.192155838012695,0.20302559435367584,0.7148377299308777,0.12000454217195511,0.008665628731250763
03-01-07-01-02-01-03.wav,disgust,95.3742446899414,-16.17275619506836,0.2100045531988144,0.7095460891723633,0.08183658123016357,0.007810691371560097
03-01-07-01-02-02-03.wav,disgust,81.37509155273438,-15.44614315032959,0.21561205387115479,0.6812688708305359,0.4100269079208374,0.028433101251721382
03-01-07-02-01-01-03.wav,disgust,88.01919555664062,-15.517070770263672,0.19260799884796143,0.7245715260505676,0.14070181548595428,0.013299125246703625
03-01-07-02-01-02-03.wav,disgust,82.73546600341797,-14.477678298950195,0.20453248918056488,0.6866967082023621,0.11733343452215195,0.011459192261099815
03-01-07-02-02-01-03.wav,disgust,80.98146057128906,-14.981459617614746,0.22027085721492767,0.6714833378791809,0.5019531846046448,0.04711243137717247
03-01-07-02-02-02-03.wav,disgust,73.31373596191406,-13.596123695373535,0.2394271045923233,0.6682855486869812,1.3198975324630737,0.11511801928281784
03-01-08-01-01-01-03.wav,surprised,92.15794372558594,-15.304795265197754,0.3189452886581421,0.5858361721038818,0.281144380569458,0.030041733756661415
03-01-08-01-01-02-03.wav,surprised,92.53913116455078,-13.142870903015137,0.23000647127628326,0.7077887058258057,0.3307574689388275,0.037074871361255646
03-01-08-01-02-01-03.wav,surprised,97.2088623046875,-16.047555923461914,0.30978280305862427,0.6331645846366882,0.22296492755413055,0.02412014827132225
03-01-08-01-02-02-03.wav,surprised,87.97221374511719,-13.726353645324707,0.3414861857891083,0.5704944133758545,0.569648265838623,0.05609245225787163
03-01-08-02-01-01-03.wav,surprised,84.4577407836914,-13.665258407592773,0.21415984630584717,0.719755232334137,1.0633515119552612,0.1261860430240631
03-01-08-02-01-02-03.wav,surprised,77.43365478515625,-11.546147346496582,0.3114053010940552,0.6009056568145752,2.970806121826172,0.21133236587047577
03-01-08-02-02-01-03.wav,surprised,76.81580352783203,-12.37281322479248,0.2702658176422119,0.6419171690940857,2.3262434005737305,0.21235446631908417
03-01-08-02-02-02-03.wav,surprised,90.49281311035156,-14.865267753601074,0.2912876605987549,0.6577140092849731,0.5879038572311401,0.07571084797382355
03-01-01-01-01-01-04.wav,neutral,111.07015228271484,-17.171600341796875,0.352443665266037,0.5369639992713928,0.053747162222862244,0.004341467283666134
03-01-01-01-01-02-04.wav,neutral,112.81001281738281,-18.513113021850586,0.3542839288711548,0.5196879506111145,0.051604822278022766,0.0051919943653047085
03-01-01-01-02-01-04.wav,neutral,116.46697998046875,-18.884931564331055,0.37614771723747253,0.46784746646881104,0.04063498228788376,0.004826988559216261
03-01-01-01-02-02-04.wav,neutral,115.9706039428711,-18.95975685119629,0.37040987610816956,0.4866601228713989,0.03027411177754402,0.003401852445676923
03-01-02-01-01-01-04.wav,calm,106.38311767578125,-17.457294464111328,0.3462444245815277,0.5414662957191467,0.05580184608697891,0.004992111120373011
03-01-02-01-01-02-04.wav,calm,106.12417602539062,-16.847196578979492,0.3387368321418762,0.5427086353302002,0.05295111984014511,0.005378455389291048
03-01-02-01-02-01-04.wav,calm,104.29236602783203,-16.188669204711914,0.36533504724502563,0.4538286030292511,0.09256845712661743,0.009151680395007133
03-01-02-01-02-02-04.wav,calm,105.12724304199219,-16.77125358581543,0.30663400888442993,0.5878245234489441,0.05504387989640236,0.0044325245544314384
03-01-02-02-01-01-04.wav,calm,106.6370620727539,-17.259157180786133,0.3525896668434143,0.4737703502178192,0.05603766813874245,0.004337478894740343
