File Name,Emotion,Chroma Standard Deviation,Croma Mean,MEL Standard Deviation,MEL Mean,Spectral Centroid Feature,MFCC Standard Deviation,MFCC Mean,MFCC 1st Derivative,MFCC 2nd Derivative,Root Mean Square Mean,Spectral Rolloff Mean,Spectral Rolloff Range,Zero Crossing Rate,Speaking Rate,Jitters
03-01-02-02-02-02-01.wav,calm,0.2571391463279724,0.6576823592185974,0.02291523665189743,0.0025221696123480797,2403.906887854144,198.98324584960938,-48.61664581298828,0.022164899855852127,0.018738342449069023,0.002122187288478017,539.6370066383671,7041.357421875,539.6370066383671,0.3068229711377862,0.8071832436055769
03-01-03-01-01-01-01.wav,happy,0.2122463881969452,0.7281593084335327,0.11185412853956223,0.01174374669790268,2336.381225084618,185.82200622558594,-46.8179931640625,0.0001623006974114105,-0.0007302651065401733,0.0042586964555084705,255.74267578125,936.6943359375,255.74267578125,0.319554763062625,0.5620392238154436
03-01-03-01-01-02-01.wav,happy,0.21535278856754303,0.7209993600845337,0.15827085077762604,0.015568758361041546,2309.664198206273,181.50914001464844,-44.91305923461914,-0.007701504975557327,0.002592776669189334,0.004903253633528948,351.63720703125,6879.8583984375,351.63720703125,0.3284883197348751,0.5271848353605829
03-01-03-01-02-01-01.wav,happy,0.25353631377220154,0.6778658628463745,0.09011387825012207,0.009408414363861084,2358.495237038977,187.55218505859375,-47.38615036010742,-1.72610743476298e-08,5.993428420225655e-09,0.0037423104513436556,353.89045266544116,2777.783203125,353.89045266544116,0.32220042764494866,0.5963635735644122
03-01-03-01-02-02-01.wav,happy,0.23156052827835083,0.6967066526412964,0.07343892753124237,0.007890256121754646,2453.213160246038,188.64820861816406,-46.38241195678711,-0.06319192051887512,0.0007946112891659141,0.0037390657234936953,399.44091796875,3660.64453125,399.44091796875,0.3583313645414965,0.5518727390531464
03-01-03-02-01-01-01.wav,happy,0.272380530834198,0.6530511379241943,0.27569779753685,0.027225859463214874,2298.4424186349115,172.3852996826172,-46.313079833984375,1.8455236228120953e-09,3.6910472456241905e-09,0.006428484804928303,343.1092460200472,1905.6884765625,343.1092460200472,0.3627647980382808,0.8153992254348931
03-01-03-02-01-02-01.wav,happy,0.2649865448474884,0.6300650835037231,0.5897814035415649,0.04617339372634888,1955.5165716419915,161.13070678710938,-42.936614990234375,0.0001650870544835925,-0.0003999196633230895,0.00819789245724678,275.74843874402865,904.39453125,275.74843874402865,0.39089190582574324,0.46112205573061965
03-01-03-02-02-01-01.wav,happy,0.24844779074192047,0.6617811918258667,0.7894662022590637,0.06686120480298996,2452.578891011704,151.8127899169922,-40.5372428894043,-0.002735457383096218,0.001494325464591384,0.010895293205976486,438.51734834558823,6836.7919921875,438.51734834558823,0.4375109135645686,0.6794237019406766
03-01-03-02-02-02-01.wav,happy,0.25682711601257324,0.6656545400619507,0.5438950061798096,0.057415109127759933,2473.7285465867017,159.0817413330078,-42.333473205566406,-0.00042935367673635483,-1.2580625480040908e-05,0.010096841491758823,485.89039522058823,7073.6572265625,485.89039522058823,0.4354948805460751,0.5867079743656235
03-01-04-01-01-01-01.wav,sad,0.32295629382133484,0.600394606590271,0.04484649375081062,0.003114172024652362,1893.8051421544515,192.633056640625,-49.12043762207031,-1.767700297250485e-08,3.97732557999575e-09,0.0021467923652380705,252.171969126506,2497.8515625,252.171969126506,0.25864090953513375,0.47693107378899147
03-01-04-01-01-02-01.wav,sad,0.23892031610012054,0.6950932145118713,0.03192751482129097,0.002747769933193922,2279.5062400286474,198.8524169921875,-49.26791000366211,0.013748327270150185,-0.023613596335053444,0.001996654784306884,285.0352894176136,775.1953125,285.0352894176136,0.24849885335153968,0.6713059519598963
03-01-04-01-02-01-01.wav,sad,0.33620545268058777,0.6111632585525513,0.02057764120399952,0.0020642776507884264,1989.2256382630433,208.54486083984375,-53.0175895690918,9.716498716727529e-09,-2.0647559217934486e-09,0.0017463178373873234,314.94092120240066,1711.8896484375,314.94092120240066,0.24975470520024975,0.662262011213441
03-01-04-01-02-02-01.wav,sad,0.3079228103160858,0.6340847015380859,0.03177924081683159,0.003388781799003482,2224.578341260797,202.40737915039062,-50.75761032104492,-0.029988745227456093,0.013799927197396755,0.002281974069774151,442.7580532962329,6858.3251953125,442.7580532962329,0.26439169139465873,0.9893906625936216
03-01-04-02-01-01-01.wav,sad,0.26764652132987976,0.6816350221633911,0.0556485690176487,0.0050991130992770195,2217.5222106924734,191.185546875,-46.87519073486328,-0.08150447905063629,-0.0008952076314017177,0.0029160077683627605,352.9344512195122,6718.359375,352.9344512195122,0.3083963194216234,0.7540608286901401
03-01-04-02-01-02-01.wav,sad,0.2976503372192383,0.6360618472099304,0.19165261089801788,0.0168894212692976,2353.076831183765,179.5095672607422,-47.394569396972656,4.58497284583359e-09,-5.387343016138857e-09,0.004800707567483187,413.30291748046875,7030.5908203125,413.30291748046875,0.31359478888926384,0.8164449042401458
03-01-04-02-02-01-01.wav,sad,0.3008285462856293,0.627454936504364,0.16806481778621674,0.015681616961956024,2229.7278205251687,177.86941528320312,-46.598758697509766,0.0,1.3669483323042186e-09,0.005014537367969751,433.67336107336956,6944.4580078125,433.67336107336956,0.3592119347069842,1.2746284004342343
03-01-04-02-02-02-01.wav,sad,0.3178473114967346,0.6227098703384399,0.2073570042848587,0.020726049318909645,2191.7143337894295,176.44583129882812,-45.46247100830078,3.6451957008409863e-09,1.8225978504204932e-09,0.006098413839936256,371.0799507472826,3649.8779296875,371.0799507472826,0.38812884666845066,0.7502695240120438
03-01-05-01-01-01-01.wav,angry,0.2880357503890991,0.6272778511047363,0.5599725842475891,0.04905572906136513,2430.679193184688,160.0425262451172,-40.90513229370117,-8.346297875050368e-09,1.1860528559282102e-08,0.00864738505333662,529.4975966036677,7170.556640625,529.4975966036677,0.3805386900917194,0.5802034971602513
03-01-05-01-01-02-01.wav,angry,0.2692582607269287,0.6479414105415344,0.6286419630050659,0.052961159497499466,2470.8922561269233,155.12899780273438,-41.68955612182617,0.00038993972702883184,-0.0001675291860010475,0.00962416548281908,470.94381893382354,6696.826171875,470.94381893382354,0.41395348837209306,1.1106508473698722
03-01-05-01-02-01-01.wav,angry,0.21083632111549377,0.7103958129882812,0.41323551535606384,0.031334057450294495,2523.168549044059,165.3333740234375,-42.85831069946289,0.004105016589164734,0.001465668436139822,0.00681659858673811,387.24114626448676,3240.7470703125,387.24114626448676,0.36037819998216036,0.513837545181256
03-01-05-01-02-02-01.wav,angry,0.2527308762073517,0.6722897291183472,0.9101122617721558,0.07225853204727173,2433.787629465203,156.14401245117188,-40.36045837402344,1.300788062508218e-05,-1.1693559827108402e-05,0.010623850859701633,456.6777768342391,4026.708984375,456.6777768342391,0.39824725715814824,0.5468107496011927
03-01-05-02-01-01-01.wav,angry,0.27626681327819824,0.6478754281997681,18.696754455566406,1.6316094398498535,2459.354916679264,110.85566711425781,-32.415714263916016,-0.031092239543795586,-0.011106487363576889,0.053375013172626495,416.6127350370763,1507.32421875,416.6127350370763,0.5278001979745679,0.6048929562331082
03-01-05-02-01-02-01.wav,angry,0.25026944279670715,0.6007652282714844,7.332653522491455,0.5941707491874695,2593.536720786183,113.726318359375,-34.0821533203125,-0.012888425961136818,0.000794253486674279,0.03244366869330406,608.3984375,2121.0205078125,608.3984375,0.6075411805078929,0.5465149853994012
03-01-05-02-02-01-01.wav,angry,0.23026099801063538,0.6794122457504272,6.046728610992432,0.5900536179542542,2731.983372950352,124.65911865234375,-35.01097106933594,0.007475062273442745,0.019298162311315536,0.03220035880804062,626.2072003753492,3165.380859375,626.2072003753492,0.4797123780174628,0.5748726063889172
03-01-05-02-02-02-01.wav,angry,0.26431676745414734,0.6181683540344238,49.61521530151367,4.281985282897949,2690.772176533779,101.98482513427734,-30.396284103393555,-0.00015553832054138184,0.0016883942298591137,0.09159628301858902,584.7049713134766,2810.0830078125,584.7049713134766,0.5400898553582243,0.45234713895139045
03-01-06-01-01-01-01.wav,fearful,0.23048970103263855,0.6920895576477051,0.24147740006446838,0.02331874519586563,2050.456855028383,173.13897705078125,-41.60480499267578,-0.0008247451041825116,0.0004011303244624287,0.005936827510595322,192.8508254716981,613.6962890625,192.8508254716981,0.35760506777467477,0.8100721649364538
03-01-06-01-01-02-01.wav,fearful,0.22693811357021332,0.6785466074943542,0.20804110169410706,0.01966128684580326,2191.2064001069994,173.72084045410156,-45.89971160888672,-0.02709287963807583,-0.002133467933163047,0.005674651823937893,278.2172136246019,764.4287109375,278.2172136246019,0.36488460414840784,0.5236851782132171
03-01-06-01-02-01-01.wav,fearful,0.23015879094600677,0.7154972553253174,0.14262723922729492,0.014902230352163315,1993.9100275995365,181.710205078125,-41.133792877197266,0.05626816675066948,0.018209587782621384,0.004928368143737316,238.31041579278522,3423.779296875,238.31041579278522,0.3566297488497281,0.48923876223396834
03-01-06-01-02-02-01.wav,fearful,0.21921364963054657,0.7031546235084534,0.1099841371178627,0.012200942263007164,2306.324182186433,181.65716552734375,-44.19891357421875,0.008521153591573238,-0.0008512843050993979,0.00453187245875597,375.6871032714844,3294.580078125,375.6871032714844,0.35760572412163755,0.5127417593801846
03-01-06-02-01-01-01.wav,fearful,0.22911390662193298,0.651788055896759,2.7694711685180664,0.21488313376903534,2277.126941522513,131.15464782714844,-32.67824172973633,-0.00816268939524889,0.011306808330118656,0.01635798066854477,366.2139892578125,3283.8134765625,366.2139892578125,0.4456973738433298,0.6033525410244516
03-01-06-02-01-02-01.wav,fearful,0.262332022190094,0.6048455238342285,8.484688758850098,0.34375521540641785,2138.6368852272417,117.85433197021484,-34.7972297668457,-0.007523193955421448,0.006690595764666796,0.022454366087913513,358.59254930840166,1259.6923828125,358.59254930840166,0.49622418879056046,0.6185022397574687
03-01-06-02-02-01-01.wav,fearful,0.24935755133628845,0.6299768686294556,12.10269832611084,0.8278270959854126,2292.7876883446356,111.91246032714844,-33.07096481323242,-0.08954267203807831,0.027600381523370743,0.03637751191854477,378.58375726744185,2885.44921875,378.58375726744185,0.53463772450377,0.6554478594390777
03-01-06-02-02-02-01.wav,fearful,0.24276036024093628,0.6212080717086792,4.591155052185059,0.3920764923095703,2136.8756769433207,128.12109375,-35.93206024169922,0.017103366553783417,0.0009590734262019396,0.02472355030477047,344.46754229844674,2379.4189453125,344.46754229844674,0.471982965643111,0.5897999095300255
03-01-07-01-01-01-01.wav,disgust,0.29117444157600403,0.6196695566177368,0.06071702763438225,0.00444208737462759,1982.53004228253,184.07333374023438,-47.34654998779297,-0.011193388141691685,-0.04570391774177551,0.0025969361886382103,362.77644905501495,2540.91796875,362.77644905501495,0.2838987840521905,0.5654228762980676
03-01-07-01-01-02-01.wav,disgust,0.2479797899723053,0.6705447435379028,0.09250996261835098,0.006233040243387222,2475.116887332158,179.1714630126953,-47.123104095458984,7.813445002113895e-09,6.945283903547761e-09,0.0029866688419133425,460.54297452847635,6567.626953125,460.54297452847635,0.30298906517667024,0.5872120563592083
03-01-07-01-02-01-01.wav,disgust,0.2378937005996704,0.6862455010414124,0.035228367894887924,0.004222665447741747,2331.898367185907,192.77088928222656,-47.135467529296875,0.013723134994506836,0.0004972936003468931,0.002788025187328458,447.92884962093194,3865.2099609375,447.92884962093194,0.3342725860937225,1.3723954028402818
03-01-07-01-02-02-01.wav,disgust,0.2641328275203705,0.6718079447746277,0.05329306423664093,0.005314648151397705,2559.4436761729307,191.7305908203125,-48.67243576049805,0.005100059323012829,0.0037470536772161722,0.0028581914957612753,474.6384953878012,5275.634765625,474.6384953878012,0.3215623676580774,0.749667219120212
03-01-07-02-01-01-01.wav,disgust,0.2668207585811615,0.6227089762687683,1.6030722856521606,0.09676070511341095,2269.961332962643,141.61691284179688,-41.23487091064453,0.006592166144400835,0.00310716824606061,0.011135264299809933,435.29485887096774,2551.6845703125,435.29485887096774,0.44488006040541334,0.7434549415305605
03-01-07-02-01-02-01.wav,disgust,0.2879836857318878,0.6211994290351868,1.491058349609375,0.09716431796550751,2464.6966231865613,142.19091796875,-42.02130889892578,-0.05291498452425003,0.024925805628299713,0.012324380688369274,531.0306872351695,3208.447265625,531.0306872351695,0.43866595598873065,0.8147319412130466
03-01-07-02-02-01-01.wav,disgust,0.2521989345550537,0.6494604349136353,0.8864720463752747,0.08103989064693451,2314.022826053913,153.18357849121094,-41.47096252441406,0.0,4.216066940010421e-10,0.010992380790412426,509.9904027478448,3919.04296875,509.9904027478448,0.47723578494357327,0.7386912030319395
03-01-07-02-02-02-01.wav,disgust,0.24901549518108368,0.6785504221916199,1.4789291620254517,0.08173311501741409,2369.788546946119,145.2869873046875,-40.734031677246094,-0.015596656128764153,0.0020548866596072912,0.011031859554350376,386.8570963541667,2971.58203125,386.8570963541667,0.4404089511689426,0.4510040620838032
03-01-08-01-01-01-01.wav,surprised,0.2716614902019501,0.6870918273925781,0.10005127638578415,0.007685959804803133,2406.9853663707117,187.71554565429688,-48.75482940673828,4.990446278441141e-09,7.485669861750921e-09,0.0031357479747384787,447.4365234375,7159.7900390625,447.4365234375,0.276880979927644,0.7477639744238662
03-01-08-01-01-02-01.wav,surprised,0.29091331362724304,0.6688764691352844,0.07706127315759659,0.0074171037413179874,2256.293014059337,194.8610076904297,-50.1341438293457,1.0405611927666314e-09,-1.144617289838834e-08,0.003135231090709567,297.49418218085106,861.328125,297.49418218085106,0.2655491417867656,1.1954234423228767
03-01-08-01-02-01-01.wav,surprised,0.22854910790920258,0.7221247553825378,0.07437210530042648,0.00791229959577322,2529.3365159036043,189.6251678466797,-47.9393196105957,-0.01364465244114399,-0.005478768143802881,0.003326233010739088,476.26378676470586,7062.890625,476.26378676470586,0.3177295940907244,0.4658122963927103
03-01-08-01-02-02-01.wav,surprised,0.33590278029441833,0.5905510187149048,0.09382696449756622,0.010483738034963608,2151.8994816598947,191.38226318359375,-50.155372619628906,6.243367156599788e-09,3.9021044173637165e-09,0.0039128754287958145,410.1235247672872,7009.0576171875,410.1235247672872,0.30471348293130474,1.596766767727649
03-01-08-02-01-01-01.wav,surprised,0.33720940351486206,0.5876984596252441,0.29272252321243286,0.0335860475897789,1863.7563145249342,176.94778442382812,-45.272605895996094,1.3785689922940492e-08,-4.431114586367357e-09,0.007129826117306948,286.5072160759228,1324.2919921875,286.5072160759228,0.3431720224780403,0.77464556904035
03-01-08-02-01-02-01.wav,surprised,0.3330216407775879,0.5651807188987732,0.7073269486427307,0.06162325292825699,1963.1421386052446,161.5261688232422,-42.77519226074219,2.8581648159331507e-09,-9.7653964914457e-09,0.009397738613188267,305.72953657670456,4920.3369140625,305.72953657670456,0.3666474099749663,1.5599340470162548
03-01-08-02-02-01-01.wav,surprised,0.3172662556171417,0.6187872290611267,0.2398606687784195,0.028037283569574356,2374.794432853964,173.86013793945312,-45.53656005859375,-3.886599486691011e-09,-3.0364057934662014e-09,0.006904613692313433,554.373027473096,7019.82421875,554.373027473096,0.3754526804031754,1.3970865374405517
03-01-08-02-02-02-01.wav,surprised,0.2923656702041626,0.6679649949073792,0.5138036012649536,0.05824778228998184,2189.5797883117316,167.4488525390625,-44.012306213378906,0.00461730919778347,0.0003796464006882161,0.009472907520830631,280.77158826462767,1636.5234375,280.77158826462767,0.3493826216598494,0.8619582995851394
03-01-01-01-01-01-02.wav,neutral,0.337261825799942,0.5597409009933472,0.10582004487514496,0.008696460165083408,1966.8525242434532,185.75376892089844,-48.93022918701172,0.10648596286773682,-0.020563170313835144,0.0036086360923945904,294.4699815883758,1798.0224609375,294.4699815883758,0.2816807011514006,1.1546992030472158
03-01-01-01-01-02-02.wav,neutral,0.3421577215194702,0.5681651830673218,0.09943165630102158,0.008074583485722542,2074.0631363832485,183.6694793701172,-48.77164077758789,0.04879073053598404,-0.005780295003205538,0.0035188777837902308,388.4258563701923,6944.4580078125,388.4258563701923,0.2967029155176301,1.5818583114616136
03-01-01-01-02-01-02.wav,neutral,0.3260093927383423,0.5915803909301758,0.19890105724334717,0.018895311281085014,2178.462092665134,178.837158203125,-47.89080047607422,0.009657087735831738,-0.01493772678077221,0.005306399893015623,356.2886431173313,3273.046875,356.2886431173313,0.3486556377018201,0.8125121209847482
03-01-01-01-02-02-02.wav,neutral,0.3327939808368683,0.5937291383743286,0.14105992019176483,0.015180670656263828,2186.0751990741232,182.79933166503906,-50.16731262207031,-0.020827317610383034,0.007680235896259546,0.004777361173182726,400.9868915264423,3219.2138671875,400.9868915264423,0.325048563896212,1.5664212256572843
03-01-02-01-01-01-02.wav,calm,0.29952603578567505,0.62386155128479,0.0815744623541832,0.006928121671080589,2388.987590346013,188.2313690185547,-49.09783935546875,0.02283075824379921,0.002875190693885088,0.003260119119659066,336.55358739646084,6136.962890625,336.55358739646084,0.29248786526370657,0.8394585980473686
03-01-02-01-01-02-02.wav,calm,0.3659103512763977,0.45492956042289734,0.09671256691217422,0.0070803663693368435,1645.7003502158059,186.17684936523438,-50.55223083496094,0.0037149968557059765,-0.0007821935578249395,0.0033650845289230347,222.92466356575144,1205.859375,222.92466356575144,0.3160794842576838,1.5762971104621772
03-01-02-01-02-01-02.wav,calm,0.3575461506843567,0.4862311780452728,0.08929457515478134,0.008067232556641102,1886.9426684427974,186.70013427734375,-51.025177001953125,6.3672564465377945e-06,-0.00029697586433030665,0.00358920288272202,335.12668839420184,4478.90625,335.12668839420184,0.33302928624947065,1.133587133285487
03-01-02-01-02-02-02.wav,calm,0.325367271900177,0.5498168468475342,0.08647333830595016,0.007751577999442816,2200.6899151109806,184.4877166748047,-51.96898651123047,0.007755984086543322,0.0063275848515331745,0.0035562124103307724,418.3325479196948,4812.6708984375,418.3325479196948,0.3334540131278629,1.2498925504647354
03-01-02-02-01-01-02.wav,calm,0.32180991768836975,0.5949296355247498,0.10377958416938782,0.005181906279176474,2385.4620364886173,180.5467987060547,-49.83473587036133,-0.000386762258131057,0.0002983871672768146,0.0026934449560940266,490.45178290851953,7127.490234375,490.45178290851953,0.28805571081134157,1.2176269300315554
03-01-02-02-01-02-02.wav,calm,0.3508564829826355,0.49303731322288513,0.08215658366680145,0.005983605515211821,1920.2254273615326,184.7861785888672,-50.84672927856445,0.001128477742895484,-0.004251270554959774,0.0029934528283774853,327.3913153286638,3036.181640625,327.3913153286638,0.2982955864823444,1.514644601380715
03-01-02-02-02-01-02.wav,calm,0.33233577013015747,0.5182287096977234,0.07514841854572296,0.006974446587264538,2236.0237304802477,184.03140258789062,-52.44253921508789,0.0015002535656094551,0.002041718689724803,0.0033329285215586424,511.8697861493644,4511.2060546875,511.8697861493644,0.3182212746516409,0.9635326795844333
03-01-02-02-02-02-02.wav,calm,0.3479795455932617,0.45405393838882446,0.06006844714283943,0.005908893886953592,1859.171311370045,187.57235717773438,-51.538108825683594,0.004648126661777496,0.0012155426666140556,0.003243206301704049,370.9915419756356,7019.82421875,370.9915419756356,0.33832330769816493,1.3376348760334758
03-01-03-01-01-01-02.wav,happy,0.24800561368465424,0.6691851615905762,0.38638246059417725,0.030559048056602478,2468.8655143179926,167.3521270751953,-46.9296875,0.0030090725049376488,-0.0030845601577311754,0.006762167438864708,417.96499399038464,2013.3544921875,417.96499399038464,0.35294933832839037,0.7416398706491183
03-01-03-01-01-02-02.wav,happy,0.2939302921295166,0.6276322603225708,0.22897005081176758,0.022900674492120743,2383.4186087855405,174.181396484375,-47.68815612792969,0.02294929139316082,-0.004318421706557274,0.006044402252882719,399.5082092285156,2497.8515625,399.5082092285156,0.35255999189982784,0.8424786793894989
03-01-03-01-02-01-02.wav,happy,0.33351248502731323,0.5345965623855591,0.318010538816452,0.02925483137369156,2098.0247681912647,170.75234985351562,-49.12822723388672,-0.008190473541617393,0.004435444716364145,0.0066753714345395565,448.69646879792947,3962.109375,448.69646879792947,0.38025063819911814,1.1957483888517044
03-01-03-01-02-02-02.wav,happy,0.25402194261550903,0.6663027405738831,0.33047452569007874,0.028408000245690346,2477.3886971759352,170.29212951660156,-46.95929718017578,0.006449623499065638,-0.003685241797938943,0.006500292103737593,383.25089164402175,1841.0888671875,383.25089164402175,0.36725648916242976,0.6198817970471351
03-01-03-02-01-01-02.wav,happy,0.3311658203601837,0.539486825466156,3.0818934440612793,0.1920219361782074,2067.3240658845584,140.35841369628906,-43.125858306884766,2.2007869304729866e-08,-2.2924863396500683e-10,0.01641194336116314,369.96734619140625,1636.5234375,369.96734619140625,0.43373046677241894,0.8609860442312858
03-01-03-02-01-02-02.wav,happy,0.30719342827796936,0.5864882469177246,2.464768409729004,0.199823796749115,2216.4856247815887,140.92832946777344,-42.48528289794922,9.227617780993569e-09,-1.1534522226241961e-09,0.016815435141324997,419.55888856132077,1475.0244140625,419.55888856132077,0.4476023431646346,1.0037934735332252
03-01-03-02-02-01-02.wav,happy,0.257000207901001,0.6075902581214905,1.0620588064193726,0.08892811089754105,2393.44271648357,153.60244750976562,-45.58831787109375,-0.0033607850782573223,0.0021004534792155027,0.011523066088557243,414.7160339355469,1862.6220703125,414.7160339355469,0.4049579803570826,0.5720317456557277
03-01-03-02-02-02-02.wav,happy,0.34392836689949036,0.500693678855896,1.0544285774230957,0.10184349864721298,2007.070286210151,155.3701934814453,-46.176734924316406,7.783318142173812e-05,-4.187853483017534e-05,0.01279293093830347,341.7590112743263,2024.12109375,341.7590112743263,0.4375797309735656,1.1866124711922594
03-01-04-01-01-01-02.wav,sad,0.36423736810684204,0.4515000283718109,0.05933571979403496,0.004947963636368513,1628.3102748878823,190.47210693359375,-52.27613067626953,0.032001812011003494,-0.00839046947658062,0.0028359394054859877,260.01991363893075,1765.72265625,260.01991363893075,0.29260188292015504,1.628931391411033
03-01-04-01-01-02-02.wav,sad,0.3613109588623047,0.4721074104309082,0.07755076885223389,0.006685321219265461,1702.6379730050053,189.79678344726562,-50.78622055053711,0.0014282098272815347,-0.0035397124011069536,0.0031415654812008142,271.87320264570553,1798.0224609375,271.87320264570553,0.3074130557305308,1.53560034590243
03-01-04-01-02-01-02.wav,sad,0.3633076250553131,0.4665839374065399,0.14410679042339325,0.007564133033156395,1847.3626283912272,182.19895935058594,-51.30186080932617,0.0006035095429979265,0.0007425600779242814,0.0032473697792738676,351.8873131793478,4231.2744140625,351.8873131793478,0.32215012041744717,1.2215539587577853
03-01-04-01-02-02-02.wav,sad,0.3651505708694458,0.4630509316921234,0.0889093205332756,0.006544900126755238,1815.4151062491133,189.34292602539062,-52.15168762207031,0.0004796986177098006,0.00016729580238461494,0.0029381297063082457,332.1133291794479,4295.8740234375,332.1133291794479,0.31026423101150413,1.6831292402110247
03-01-04-02-01-01-02.wav,sad,0.34551864862442017,0.5371662974357605,0.08578567951917648,0.0060059321112930775,1962.3650299829583,185.56385803222656,-52.85654067993164,0.0005660551250912249,-0.0018419174011796713,0.002684448380023241,360.9152088994565,7138.2568359375,360.9152088994565,0.2620250200695745,1.339323620247507
03-01-04-02-01-02-02.wav,sad,0.3452777862548828,0.5362918376922607,0.04282195866107941,0.004140222445130348,2012.6644069939514,191.87652587890625,-52.54301452636719,0.01332444790750742,0.0038118583615869284,0.002434840891510248,407.8758567388804,6772.1923828125,407.8758567388804,0.2701985876736399,1.1288480986665035
03-01-04-02-02-01-02.wav,sad,0.3612537682056427,0.5010244846343994,0.11237305402755737,0.00945635512471199,1861.7316835594902,186.7350616455078,-53.4399299621582,0.000894653785508126,-0.0005226455978117883,0.0036338618956506252,322.7961730957031,3100.78125,322.7961730957031,0.3290357420095177,1.6198288786325086
03-01-04-02-02-02-02.wav,sad,0.3582650423049927,0.5003753304481506,0.08046194911003113,0.006385845132172108,1879.9477008909519,186.852294921875,-53.13314437866211,0.0006108812522143126,0.0011515534715726972,0.0030741796363145113,411.83943838443395,3983.642578125,411.83943838443395,0.3097711327566242,1.6999790099269545
03-01-05-01-01-01-02.wav,angry,0.34957242012023926,0.5523771643638611,0.5245363116264343,0.031171897426247597,1895.9318837280703,161.7498779296875,-43.516178131103516,0.011868788860738277,-1.747803071339149e-05,0.006874553859233856,275.46248525943395,1270.458984375,275.46248525943395,0.3683502486206662,1.301108140365968
03-01-05-01-01-02-02.wav,angry,0.31355828046798706,0.6154244542121887,0.6750079393386841,0.03448009863495827,2208.3717879661963,153.5146026611328,-41.57700729370117,-0.0025607456918805838,-0.002072857925668359,0.007363490294665098,404.66170400943395,7105.95703125,404.66170400943395,0.3989169675090253,1.1108437680597314
